username,tweet_date,tweet_text,translated,tweet_link,media_exists
@riotta,"Jul 1, 2023 · 11:07 PM UTC",Quarta notte di scontri in #Francia dopo omicidio #nahel Macron cancella la missione in Germania e non riesce a controllare la situazione,Fourth night of clashes in #francia after murder #Nahel Macron erases the mission in Germany and cannot control the situation,https://twitter.com/riotta/status/1675280112068050944?s=20,FALSE
@NyNySweetyVie,"Jul 1, 2023 · 11:07 PM UTC","LA SITUATION EST PAS ÉVIDENTE À NICE 😓(LE GOUVERNEMENT CENSURE SEC!) 
#censure #Nahel #Emeutes #Nice06 #guerrecivile #Macron #Racailles","The situation is not obvious in Nice 😓 (the government censorship dry!)
#Censure #Nahel #emeuts #Nice06 #Guercivile #Macron #Racailles",https://twitter.com/NyNySweetyVie/status/1675279994690347008?s=20,TRUE
@linfopresse,"Jul 1, 2023 · 11:06 PM UTC","📊Sondage 📊 :

.  Pensez-vous que les émeutes vont continuer encore longtemps ?
.
.
#emeutes / #Nahel / #Macron / #JusticePourNael / #Racailles / #Emeute / La France/ #FranceRiots / #RAID / #censure / #JusticePourNael / #TwitterDown / #RIPTwitter |","📊Sunding 📊:

. Do you think the riots will continue for a long time?
.
.
#emeuts / #Nahel / #Macron / #justiPournael / #Racailles / #Emeute / La France / #FranceRots / #Raid / #Censure / #justiPournael / #twitterdown / #Riptwitter |",https://twitter.com/linfopresse/status/1675279686484516864?s=20,FALSE
@Ungrandcafe,"Jul 1, 2023 · 11:06 PM UTC",@Groupe_DomusVi honte à vous votre directeur d’ephad Alexis Boyer a mis 220€ dans la cagnotte du policier qui a assassiné Nahel. Vous êtes degueulasse. Une honte #Nahel,@Groupe_domusvi shame on you your director of Ephad Alexis Boyer has put € 220 in the pride of terms of the policeman who murdered Nahel. You are DegueUlasse. A shame #Nahel,https://twitter.com/Ungrandcafe/status/1675279675692654592?s=20,FALSE
@anonyme21331,"Jun 29, 2023 · 11:37 PM UTC","L'avocat du meurtrier de NAHEL

Laurent-franck Lienard soutient ""qu'être raciste c'est autorisé par la loi""

C'est l'avocat des policiers d'extrême droite depuis 30 ans et soutien de Zemmour","Nahel's murderer's lawyer

Laurent-Franck Lienard maintains ""that being racist is authorized by law""

It is the lawyer for far -right police for 30 years and support from Zemmour",https://twitter.com/humaindesouche/status/1675279611184201735?s=20,TRUE
@blandine2b,"Jul 1, 2023 · 11:05 PM UTC","Situation tendue en cours à Barbès  dans le nord de Paris #emeutes #Nahel #nanterre  
gettr.com/post/p2kzyhz9f0a","Standing situation in progress in Barbès in the north of Paris #emeuts #Nahel #nenterre
Gettr.com/post/p2kzyhz9f0a",https://twitter.com/blandine2b/status/1675279499087290368?s=20,FALSE
@Rennes24,"Jul 1, 2023 · 10:47 PM UTC",🔴Affrontements entre émeutiers et forces de l’ordre sur la dalle Kennedy #Rennes #Nahel,🔴Affrontations between rioters and police on the Kennedy #Rennes #NAHEL panel,https://twitter.com/Rennes24/status/1675279299807461381?s=20,TRUE
@gabrielcedra,"Jul 1, 2023 · 11:05 PM UTC",Des émeutiers ont volé un camion rempli de carburant ! #emeutes #Emeute #nahel,Rofetiers have stolen a truck filled with fuel! #emeuts #emeute #nahel,https://twitter.com/gabrielcedra/status/1675279476299649027?s=20,FALSE
@herodote1789,"Jul 1, 2023 · 11:04 PM UTC","vers 01H00 locale Vingtaine de tirs de haute intensité tirés à 400 m, je pense. Police ou émeutiers. L'éclairage public de la rue normalement éteint est allumé. Le pays sombre dans l'horreur. Notre État est en déshérence, déliquescence. Où allons-nous ? #Nahel #France","Around 1:00 p.m. local time twenty intensity shots fired at 400 m, I think. Police or rioters. Public lighting on the street normally extinguished is on. The country sinks into horror. Our state is in disrepair, decay. Where are we going ? #Nahel #France",https://twitter.com/herodote1789/status/1675279133083877377?s=20,FALSE
@Karl_Lucid,"Jul 1, 2023 · 11:41 AM UTC","#Nanterre, das suburbane #Mekka der internationalen #Autoschieberszene (aka #YellowTrees), liegt nördlich von #Versailles und westlich von #Paris.

stern.de/news/europaweiter-s…","#Nanterre, the suburbane #mekka of the international #AutoSchieber scene (aka #yellotrues), is located north of #Versailles and west of #Paris.

stern.de/news/europa-deiter-s…",https://twitter.com/Karl_Lucid/status/1675279384997945348?s=20,TRUE
@yeftale,"Jul 1, 2023 · 11:03 PM UTC","🔴 Fransa'da olaylar 5.gece, Vénissieux şehri
#FransaYanıyor
#emeutes #Nanterre #Nahel #guerrecivile","🔴 Events in France 5th Note, Vénissieux City
#French
#meutes #nantterre #nahel",https://twitter.com/yeftale/status/1675279075491864583?s=20,TRUE
@Bob_cart124,"Jun 30, 2023 · 11:17 PM UTC","Don't you mean the French destroyed Africa. For a few hundred years at least. 

#France #Paris","Don't you mean the French destroyed Africa. For a few hundred years at least. 

#France #Paris",https://twitter.com/Danabbie1/status/1675279095138226177?s=20,FALSE
@NyNySweetyVie,"Jul 1, 2023 · 11:03 PM UTC","PILLAGE DE « RICHESSES » À VENIR 🤐 - NICE (06)
 #emeutes #GuerreCivile #SandrineRousseau #Nahel #RAID","Pillage of ""wealth"" to come 🤐 - Nice (06)
 #emeuts #guerrecivile #sandrinerousseau #nahel #raid",https://twitter.com/NyNySweetyVie/status/1675278989022167043?s=20,TRUE
@CapableKane,"Jul 1, 2023 · 11:03 PM UTC","France protests: more than 1,300 arrested as riots surge in Marseille and Lyon theguardian.com/world/2023/j… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP, they are a nuisance to society.","France protests: more than 1,300 arrested as riots surge in Marseille and Lyon theguardian.com/world/2023/j… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP, they are a nuisance to society.",https://twitter.com/CapableKane/status/1675278961977225216?s=20,FALSE
@F_Desouche,"Jul 1, 2023 · 10:52 PM UTC","Strasbourg : le quartier de Cronenbourg s'embrase, le RAID sur place #Emeutes #Nahel #Nanterre fdesouche.com/2023/07/01/dir…","Strasbourg: The Cronenbourg district is kicking, the raid on site #emeutes #nahel #nanterre fdesouche.com/2023/07/01/dir…",https://twitter.com/F_Desouche/status/1675278940926091264?s=20,TRUE
@gabrielcedra,"Jul 1, 2023 · 11:02 PM UTC",La situation est de plus en plus tendue à #Vénissieux où des affrontements entre émeutiers et CRS ont éclaté #emeutes #Emeute #nahel #Nanterres,The situation is more and more tense in #Vénissieux where clashes between rioters and CRS have broken out #emeutes #emeute #nahel #nenterres,https://twitter.com/gabrielcedra/status/1675278793219473408?s=20,TRUE
@CapableKane,"Jul 1, 2023 · 11:02 PM UTC","France riots live: teargas fired in Marseille as 45,000 more police deployed across country – as it happened theguardian.com/world/live/2… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP,","France riots live: teargas fired in Marseille as 45,000 more police deployed across country – as it happened theguardian.com/world/live/2… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP,",https://twitter.com/CapableKane/status/1675278767596490752?s=20,FALSE
@manoubombay,"Jul 1, 2023 · 11:02 PM UTC","La #politique de l’#excuse aveuglément menée durant des décennies va installer des extrémistes dangereux à la tête de la #France. 
L’opportuniste #zemmour, l’incompétente #lepen pourront dire merci à la #nupes d’avoir assuré leur #com ! 🙄 #emeutes #banlieue #nahel #angelisme","The #politics of the #excuse blindly conducted for decades will install dangerous extremists at the head of #France.
The opportunist #ZEMMOUR, the incompetent #Lepen will be able to say thank you to the #NUPES for having assured their #COM! 🙄 #emeuts #banlieue #Nahel #Angelism",https://twitter.com/manoubombay/status/1675278627506716674?s=20,FALSE
@CapableKane,"Jul 1, 2023 · 11:01 PM UTC","In the suburbs, too many feel France’s founding ideals don’t apply to them theguardian.com/world/2023/j… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP, they are a nuisance to French society.","In the suburbs, too many feel France’s founding ideals don’t apply to them theguardian.com/world/2023/j… 
#NAHEL: 99% of the people don't care about the deceased; they are looters, bandits, criminals, and thieves. Dishonest citizens. LOCK THEM UP, they are a nuisance to French society.",https://twitter.com/CapableKane/status/1675278500603785218?s=20,FALSE
@yeftale,"Jul 1, 2023 · 11:02 PM UTC","🔴 Fransa'da olaylar 5.gece, Rennes şehri
#FransaYanıyor
#emeutes #Nanterre #Nahel","🔴 Events in France 5th Note, Rennes City
#French
#meutes #nantterre #nahel",https://twitter.com/yeftale/status/1675278679562174464?s=20,TRUE
@StephCarlier,"Jul 1, 2023 · 11:00 PM UTC","Les députés @FiAssemblee sont attendus Porte D, priés de quitter la France 🇫🇷 au plus vite
#Emeute #nahel","The @Fiassemblee deputies are expected to do D, asked to leave France 🇫🇷 as soon as possible
#Emeute #Nahel",https://twitter.com/StephCarlier/status/1675278240384966662?s=20,FALSE
@Black_StarH16,"Jul 1, 2023 · 11:01 PM UTC","I'm heartbroken for what happened to Nahel.. And we empathize with his family!! So pls go back in normal situations for France. 🙏 

#nahel 🇩🇿
#FranceRiots","I'm heartbroken for what happened to Nahel.. And we empathize with his family!! So pls go back in normal situations for France. 🙏 

#nahel 🇩🇿
#FranceRiots",https://twitter.com/Black_StarH16/status/1675278429602852864?s=20,FALSE
@confectfr,"Jul 1, 2023 · 11:00 PM UTC","🇫🇷🚨 FLASH - Des affrontem*nts sont en cours à Rennes dans le quartier de villeJean #emeutes #Nanterre #Nahel

🗞️/ @AnonymeCitoyen","🇫🇷🚨 Flash - Confrontation*nts are underway in Rennes in the Villejean district of

🗞️/ @Anonymecitoyen",https://twitter.com/confectfr/status/1675278119744286721?s=20,TRUE
@AttentiveCEE,"Jul 1, 2023 · 10:59 PM UTC","🇫🇷 Incidents in #Rennes, in the northwest of #France

#franceViolence #FranceProtest #franceriots #riots #breaking #BreakingNews #Nahel","🇫🇷 Incidents in #Rennes, in the northwest of #France

#franceViolence #FranceProtest #franceriots #riots #breaking #BreakingNews #Nahel",https://twitter.com/AttentiveCEE/status/1675278068267597829?s=20,TRUE
@AlertaMundo_,"Jul 1, 2023 · 11:01 PM UTC",Confrontos em Rennes França ek frente ao quartel villeJean #emeutes #Nanterre #Nahel,Clashes in Rennes França ek in front of the barracks villejean #emeutes #nanterre #nahel,https://twitter.com/aconteceunomund/status/1675278398678085632?s=20,TRUE
@saif_SH45,"Jul 1, 2023 · 10:59 PM UTC","#فرنسا 🇫🇷

اشتباكات بين مثيري الشغب والشرطة على لوح كينيدي #Rennes #Nahel","#France 🇫🇷

Clashes between rioters and police on the #Rnnes #nnes board",https://twitter.com/saif_SH45/status/1675277993273335811?s=20,TRUE
@achabus,"Jul 1, 2023 · 10:59 PM UTC","#bfmtv #emeutes #nahel 

aucune traces de cela sur télé préfecture","#bfmtv #emeuts #Nahel

No traces of this on TV prefecture",https://twitter.com/achabus/status/1675277947584823297?s=20,TRUE
@Rennes24,"Jul 1, 2023 · 10:47 PM UTC",🔴Affrontements entre émeutiers et forces de l’ordre sur la dalle Kennedy #Rennes #Nahel,🔴Affrontations between rioters and police on the Kennedy #Rennes #NAHEL panel,https://twitter.com/Rennes24/status/1675277935874277376?s=20,TRUE
@Flo_Bzh29,"Jul 1, 2023 · 10:59 PM UTC","Y'a plus de policiers que de pavés sur les #ChampsElysees .
Bien joué @GDarmanin.

Que doivent penser les pays à côté.... 

La honte internationale. 

#Emeutes #Nanterre #Paris #Marseille #Lille #Nahel","There are more police officers than cobblestones on #champselysees.
Well played @gdarmanin.

What must think of the countries next to it ....

International shame.

#Emeuts #nenterre #paris #Marseille #Lille #Nahel",https://twitter.com/Flo_Bzh29/status/1675277970791907335?s=20,TRUE
@yeftale,"Jul 1, 2023 · 10:59 PM UTC","🔴 Fransa'da olaylar - Paris, Champs-Elysées, début des #JO2024 !
#FransaYanıyor
#emeutes #Nanterre #Nahel","🔴 Fransa'da Olaylar - Paris, Champs -Elysées, start of #Jo2024!
#Fransayanıyor
#emeuts #nanterre #nahel",https://twitter.com/yeftale/status/1675277862260158464?s=20,TRUE
@BEPPESARNO,"Jul 1, 2023 · 10:59 PM UTC","...#ChampsElysees en directe🔴

BLINDATI

Sembra un film, centinaia di agenti sfilano nel cuore di #Parigi in tenuta da #GuerreCivile

Manca poco alla proclamazione della legge marziale e del coprifuoco.

Chiaramemte #Macron non governa piû la #Francia🇨🇵

#emeutes #Nahel #revolte","...#Champperysees en Directe🔴

Armored

It looks like a film, hundreds of agents parade in the heart of #parigi in estate by #guercivile

Little is missing from the proclamation of martial law and curfew.

Chiaramemte #Macron does not go on more the #France🇨🇵

#emeutes #nahel #revolte",https://twitter.com/BEPPESARNO/status/1675277878429114368?s=20,TRUE
@AnonymeCitoyen,"Jul 1, 2023 · 10:58 PM UTC",Des affrontem*nts sont en cours à Rennes dans le quartier de villeJean #emeutes #Nanterre #Nahel,Confrontation*nts are underway in Rennes in the Villejean district #emeuts #nanterre #nahel,https://twitter.com/AnonymeCitoyen/status/1675277817246806016?s=20,TRUE
@PeupleRevolte,"Jul 1, 2023 · 10:58 PM UTC","🔴Les FDO tentent depuis plusieurs heures d'empêcher les rassemblements pour #Nahel sur les Champs-Elysées à #Paris.

📽️ @JulesRavel1 

#justicepourNahel #LaPoliceTue #PasDeJusticePasDePaix","🔴The fdo have been trying for several hours from preventing rallies for #Nahel on the Champs-Elysées in #Paris.

📽️ @Julesravel1

#justicepournahel #lapolitual #pasdejusticepasdepaix",https://twitter.com/PeupleRevolte/status/1675277774230114306?s=20,TRUE
@CapableKane,"Jul 1, 2023 · 10:58 PM UTC","France: teen shot by police given private funeral as crisis grips government theguardian.com/world/2023/j… 
#NAHEL: 99% of protesters don't care about the deceased, they are thieves, criminals, bandits, and bad people. They took advantage of the situation to loot . LOCK THEM UP.","France: teen shot by police given private funeral as crisis grips government theguardian.com/world/2023/j… 
#NAHEL: 99% of protesters don't care about the deceased, they are thieves, criminals, bandits, and bad people. They took advantage of the situation to loot . LOCK THEM UP.",https://twitter.com/CapableKane/status/1675277605946241024?s=20,FALSE
@achabus,"Jul 1, 2023 · 10:58 PM UTC","#emeutes #nahel #bfmtv le type qui recycle la sémantique zemourienne de ""l’ensauvagement"" sans aucune réaction bien sur de @alicedarfeuille sur télé préfecture","#emeuts #Nahel #BFMTV The guy who recycles Zemourian semantics of ""Enauvage"" without any reaction of course of @alicedarfeuille on TV prefecture",https://twitter.com/achabus/status/1675277667682091011?s=20,TRUE
